,public_date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,TICKER
400,2012-10-31,10.813,0.709,4.184,8.148,8.209,8.209,8.209,0.938,5.561,0.244,0.116,0.221,0.165,0.248,0.207,0.175,0.246,0.195,0.29,0.433,0.22,0.184,0.22,0.271,0.218,0.27,0.923,0.071,0.073,0.071,0.026,0.025,0.236,0.12,0.393,0.046,0.193,0.034,0.384,0.11,1.535,1.171,0.471,0.305,0.7,0.068,0.409,0.204,0.696,107.108,151.247,0.615,1.44,1.637,1.354,26.53,1.088,10.801,7.896,1.709,1.853,10.896,0.003,0.0,0.0,-0.058,1.475,0.428,0.0327,CVX
401,2012-11-30,10.176,0.66,4.635,8.593,8.663,8.663,8.663,0.92,5.893,0.278,0.107,0.216,0.157,0.245,0.197,0.169,0.229,0.171,0.263,0.433,0.193,0.162,0.193,0.244,0.198,0.253,0.922,0.07,0.076,0.071,0.024,0.023,0.232,0.126,0.386,0.048,0.216,0.078,0.382,0.109,1.425,1.031,0.471,0.209,0.7,0.067,0.41,0.206,0.699,102.506,149.122,0.609,1.431,1.637,1.564,24.171,1.033,10.458,7.621,1.627,1.764,10.364,0.003,0.0,0.0,-0.051,1.375,0.296,0.0341,CVX
402,2012-12-31,10.412,0.66,4.635,8.792,8.864,8.864,8.864,0.942,6.029,0.278,0.107,0.216,0.157,0.245,0.197,0.169,0.229,0.171,0.263,0.433,0.193,0.162,0.193,0.244,0.198,0.253,0.922,0.07,0.076,0.071,0.024,0.023,0.232,0.126,0.386,0.048,0.216,0.078,0.382,0.109,1.425,1.031,0.471,0.209,0.7,0.067,0.41,0.206,0.699,102.506,149.122,0.609,1.431,1.637,1.564,24.171,1.033,10.458,7.621,1.627,1.764,10.364,0.003,0.0,0.0,-0.051,1.406,0.303,0.0333,CVX
403,2013-01-31,11.087,0.66,4.635,9.362,9.439,9.439,9.439,1.003,6.42,0.278,0.107,0.216,0.157,0.245,0.197,0.169,0.229,0.171,0.263,0.433,0.193,0.162,0.193,0.244,0.198,0.253,0.922,0.07,0.076,0.071,0.024,0.023,0.232,0.126,0.386,0.048,0.216,0.078,0.382,0.109,1.425,1.031,0.471,0.209,0.7,0.067,0.41,0.206,0.699,102.506,149.122,0.609,1.431,1.637,1.564,24.171,1.033,10.458,7.621,1.627,1.764,10.364,0.003,0.0,0.0,-0.051,1.498,0.323,0.0313,CVX
404,2013-02-28,10.684,0.732,4.599,8.73,8.795,8.795,8.795,1.022,5.864,0.261,0.118,0.218,0.157,0.247,0.208,0.181,0.219,0.18,0.25,0.432,0.203,0.18,0.203,0.23,0.188,0.236,0.911,0.08,0.081,0.081,0.022,0.022,0.23,0.11,0.377,0.052,0.252,0.01,0.36,0.127,1.415,1.134,0.408,0.203,0.673,0.078,0.408,0.204,0.697,109.178,144.682,0.641,1.449,1.629,1.904,28.699,1.006,10.403,7.493,1.485,1.63,10.349,0.003,0.0,0.0,-0.057,1.476,0.217,0.030699999999999998,CVX
405,2013-03-31,10.836,0.732,4.599,8.854,8.92,8.92,8.92,1.037,5.947,0.261,0.118,0.218,0.157,0.247,0.208,0.181,0.219,0.18,0.25,0.432,0.203,0.18,0.203,0.23,0.188,0.236,0.911,0.08,0.081,0.081,0.022,0.022,0.23,0.11,0.377,0.052,0.252,0.01,0.36,0.127,1.415,1.134,0.408,0.203,0.673,0.078,0.408,0.204,0.697,109.178,144.682,0.641,1.449,1.629,1.886,28.699,1.006,10.403,7.493,1.485,1.63,10.349,0.003,0.0,0.0,-0.057,1.497,0.22,0.030299999999999997,CVX
406,2013-04-30,11.103,0.732,4.599,9.092,9.16,9.16,9.16,1.063,6.094,0.261,0.118,0.218,0.157,0.247,0.208,0.181,0.219,0.18,0.25,0.432,0.203,0.18,0.203,0.23,0.188,0.236,0.911,0.08,0.081,0.081,0.022,0.022,0.23,0.11,0.377,0.052,0.252,0.01,0.36,0.127,1.415,1.134,0.408,0.203,0.673,0.078,0.408,0.204,0.697,109.178,144.682,0.641,1.449,1.629,1.886,28.699,1.006,10.403,7.493,1.485,1.63,10.349,0.003,0.0,0.0,-0.057,1.534,0.226,0.029500000000000002,CVX
407,2013-05-31,11.31,0.687,5.005,9.215,9.278,9.278,9.278,1.093,6.584,0.27,0.119,0.212,0.149,0.241,0.205,0.184,0.207,0.175,0.229,0.432,0.197,0.165,0.197,0.211,0.173,0.229,0.916,0.075,0.083,0.076,0.022,0.02,0.226,0.124,0.379,0.053,0.265,0.097,0.369,0.119,1.347,1.053,0.408,0.08,0.677,0.072,0.406,0.204,0.689,109.31,136.042,0.612,1.435,1.639,1.789,23.606,0.95,10.229,7.365,1.479,1.614,9.935,0.003,0.0,0.0,-0.045,1.504,0.325,0.0326,CVX
408,2013-06-30,10.904,0.687,5.005,8.884,8.945,8.945,8.945,1.054,6.348,0.27,0.119,0.212,0.149,0.241,0.205,0.184,0.207,0.175,0.229,0.432,0.197,0.165,0.197,0.211,0.173,0.229,0.916,0.075,0.083,0.076,0.022,0.02,0.226,0.124,0.379,0.053,0.265,0.097,0.369,0.119,1.347,1.053,0.408,0.08,0.677,0.072,0.406,0.204,0.689,109.31,136.042,0.612,1.435,1.639,1.789,23.606,0.95,10.229,7.365,1.479,1.614,9.935,0.003,0.0,0.0,-0.045,1.45,0.313,0.0338,CVX
409,2013-07-31,11.599,0.687,5.005,9.451,9.515,9.515,9.515,1.121,6.753,0.27,0.119,0.212,0.149,0.241,0.205,0.184,0.207,0.175,0.229,0.432,0.197,0.165,0.197,0.211,0.173,0.229,0.916,0.075,0.083,0.076,0.022,0.02,0.226,0.124,0.379,0.053,0.265,0.097,0.369,0.119,1.347,1.053,0.408,0.08,0.677,0.072,0.406,0.204,0.689,109.31,136.042,0.612,1.435,1.639,1.789,23.606,0.95,10.229,7.365,1.479,1.614,9.935,0.003,0.0,0.0,-0.045,1.543,0.333,0.0318,CVX
410,2013-08-31,10.947,0.704,5.517,9.681,9.759,9.759,9.759,1.092,6.697,0.297,0.113,0.203,0.139,0.232,0.191,0.18,0.189,0.158,0.201,0.432,0.178,0.149,0.178,0.185,0.153,0.21,0.906,0.086,0.096,0.087,0.018,0.016,0.221,0.125,0.376,0.062,0.338,0.107,0.36,0.136,1.256,1.007,0.408,0.0,0.672,0.084,0.408,0.211,0.694,104.18,126.67,0.615,1.426,1.631,2.396,23.195,0.905,10.063,7.367,1.397,1.543,9.796,0.003,0.0,0.0,-0.046,1.446,0.648,0.0332,CVX
411,2013-09-30,11.044,0.704,5.517,9.767,9.846,9.846,9.846,1.102,6.756,0.297,0.113,0.203,0.139,0.232,0.191,0.18,0.189,0.158,0.201,0.432,0.178,0.149,0.178,0.185,0.153,0.21,0.906,0.086,0.096,0.087,0.018,0.016,0.221,0.125,0.376,0.062,0.338,0.107,0.36,0.136,1.256,1.007,0.408,0.0,0.672,0.084,0.408,0.211,0.694,104.18,126.67,0.615,1.426,1.631,2.396,23.195,0.905,10.063,7.367,1.397,1.543,9.796,0.003,0.0,0.0,-0.046,1.459,0.654,0.0329,CVX
412,2013-10-31,10.904,0.704,5.517,9.643,9.721,9.721,9.721,1.088,6.671,0.297,0.113,0.203,0.139,0.232,0.191,0.18,0.189,0.158,0.201,0.432,0.178,0.149,0.178,0.185,0.153,0.21,0.906,0.086,0.096,0.087,0.018,0.016,0.221,0.125,0.376,0.062,0.338,0.107,0.36,0.136,1.256,1.007,0.408,0.0,0.672,0.084,0.408,0.211,0.694,104.18,126.67,0.615,1.426,1.631,2.396,23.195,0.905,10.063,7.367,1.397,1.543,9.796,0.003,0.0,0.0,-0.046,1.441,0.646,0.0333,CVX
413,2013-11-30,11.083,0.703,5.628,9.946,10.02,10.02,10.02,1.101,6.308,0.308,0.111,0.201,0.135,0.229,0.185,0.18,0.183,0.152,0.189,0.432,0.172,0.142,0.172,0.176,0.145,0.204,0.896,0.096,0.103,0.096,0.017,0.016,0.208,0.123,0.386,0.067,0.377,0.072,0.346,0.153,1.267,1.1,0.408,0.013,0.66,0.094,0.408,0.214,0.696,91.603,110.309,0.603,1.421,1.62,1.886,24.325,0.889,10.083,7.352,1.359,1.517,10.159,0.003,0.0,0.0,-0.057,1.434,0.58,0.0327,CVX
414,2013-12-31,11.307,0.703,5.628,10.147,10.222,10.222,10.222,1.123,6.435,0.308,0.111,0.201,0.135,0.229,0.185,0.18,0.183,0.152,0.189,0.432,0.172,0.142,0.172,0.176,0.145,0.204,0.896,0.096,0.103,0.096,0.017,0.016,0.208,0.123,0.386,0.067,0.377,0.072,0.346,0.153,1.267,1.1,0.408,0.013,0.66,0.094,0.408,0.214,0.696,91.603,110.309,0.603,1.421,1.62,1.886,24.325,0.889,10.083,7.352,1.359,1.517,10.159,0.003,0.0,0.0,-0.057,1.463,0.592,0.032,CVX
415,2014-01-31,10.105,0.703,5.628,9.068,9.135,9.135,9.135,1.003,5.751,0.308,0.111,0.201,0.135,0.229,0.185,0.18,0.183,0.152,0.189,0.432,0.172,0.142,0.172,0.176,0.145,0.204,0.896,0.096,0.103,0.096,0.017,0.016,0.208,0.123,0.386,0.067,0.377,0.072,0.346,0.153,1.267,1.1,0.408,0.013,0.66,0.094,0.408,0.214,0.696,91.603,110.309,0.603,1.421,1.62,1.886,24.325,0.889,10.083,7.352,1.359,1.517,10.159,0.003,0.0,0.0,-0.057,1.308,0.529,0.0358,CVX
416,2014-02-28,10.585,0.713,6.267,10.316,10.399,10.399,10.399,1.04,6.29,0.349,0.101,0.196,0.129,0.226,0.17,0.172,0.17,0.132,0.171,0.398,0.15,0.131,0.15,0.158,0.132,0.188,0.875,0.118,0.12,0.119,0.018,0.017,0.16,0.127,0.43,0.081,0.494,0.018,0.32,0.194,1.254,1.06,0.339,-0.085,0.627,0.118,0.407,0.225,0.693,76.433,95.82,0.5,1.329,1.522,1.465,26.173,0.87,9.933,7.2,1.242,1.419,12.283,0.004,0.0,0.0,-0.056,1.292,1.293,0.0347,CVX
417,2014-03-31,10.914,0.713,6.267,10.636,10.722,10.722,10.722,1.073,6.486,0.349,0.101,0.196,0.129,0.226,0.17,0.172,0.17,0.132,0.171,0.398,0.15,0.131,0.15,0.158,0.132,0.188,0.875,0.118,0.12,0.119,0.018,0.017,0.16,0.127,0.43,0.081,0.494,0.018,0.32,0.194,1.254,1.06,0.339,-0.085,0.627,0.118,0.407,0.225,0.693,76.433,95.82,0.5,1.329,1.522,1.465,26.173,0.87,9.933,7.2,1.242,1.419,12.283,0.004,0.0,0.0,-0.056,1.332,1.333,0.0336,CVX
418,2014-04-30,11.487,0.713,6.267,11.227,11.318,11.318,11.318,1.129,6.827,0.349,0.101,0.196,0.129,0.226,0.17,0.172,0.17,0.132,0.171,0.398,0.15,0.131,0.15,0.158,0.132,0.188,0.875,0.118,0.12,0.119,0.018,0.017,0.16,0.127,0.43,0.081,0.494,0.018,0.32,0.194,1.254,1.06,0.339,-0.085,0.627,0.118,0.407,0.225,0.693,76.433,95.82,0.5,1.329,1.522,1.465,26.173,0.87,9.933,7.2,1.242,1.419,12.283,0.004,0.0,0.0,-0.056,1.402,1.407,0.0319,CVX
419,2014-05-31,11.09,0.762,6.322,11.852,11.956,11.956,11.956,1.121,6.199,0.386,0.095,0.192,0.12,0.223,0.161,0.17,0.162,0.121,0.154,0.398,0.137,0.111,0.137,0.144,0.121,0.185,0.878,0.114,0.123,0.115,0.017,0.015,0.179,0.134,0.4,0.082,0.514,0.071,0.329,0.185,1.178,1.113,0.339,-0.017,0.641,0.114,0.41,0.227,0.7,63.522,79.408,0.543,1.339,1.546,1.366,23.01,0.831,9.947,7.166,1.247,1.419,11.259,0.004,0.0,0.0,-0.072,1.355,5.127,0.0349,CVX
420,2014-06-30,11.79,0.762,6.322,12.601,12.712,12.712,12.712,1.192,6.591,0.386,0.095,0.192,0.12,0.223,0.161,0.17,0.162,0.121,0.154,0.398,0.137,0.111,0.137,0.144,0.121,0.185,0.878,0.114,0.123,0.115,0.017,0.015,0.179,0.134,0.4,0.082,0.514,0.071,0.329,0.185,1.178,1.113,0.339,-0.017,0.641,0.114,0.41,0.227,0.7,63.522,79.408,0.543,1.339,1.546,1.366,23.01,0.831,9.947,7.166,1.247,1.419,11.259,0.004,0.0,0.0,-0.072,1.441,5.451,0.032799999999999996,CVX
421,2014-07-31,11.672,0.762,6.322,12.475,12.584,12.584,12.584,1.18,6.525,0.386,0.095,0.192,0.12,0.223,0.161,0.17,0.162,0.121,0.154,0.398,0.137,0.111,0.137,0.144,0.121,0.185,0.878,0.114,0.123,0.115,0.017,0.015,0.179,0.134,0.4,0.082,0.514,0.071,0.329,0.185,1.178,1.113,0.339,-0.017,0.641,0.114,0.41,0.227,0.7,63.522,79.408,0.543,1.339,1.546,1.366,23.01,0.831,9.947,7.166,1.247,1.419,11.259,0.004,0.0,0.0,-0.072,1.427,5.396,0.0331,CVX
422,2014-08-31,11.561,0.708,6.373,12.259,12.352,12.352,12.352,1.178,6.632,0.386,0.096,0.194,0.121,0.227,0.163,0.175,0.161,0.12,0.151,0.398,0.137,0.11,0.137,0.141,0.119,0.185,0.878,0.115,0.126,0.116,0.018,0.016,0.156,0.138,0.421,0.084,0.528,0.087,0.331,0.187,1.17,1.071,0.339,-0.044,0.63,0.115,0.41,0.23,0.7,57.98,71.699,0.473,1.26,1.462,0.5,23.093,0.817,9.806,6.94,1.225,1.396,13.053,0.004,0.0,0.0,-0.067,1.4,5.396,0.0331,CVX
423,2014-09-30,10.656,0.708,6.373,11.299,11.385,11.385,11.385,1.086,6.113,0.386,0.096,0.194,0.121,0.227,0.163,0.175,0.161,0.12,0.151,0.398,0.137,0.11,0.137,0.141,0.119,0.185,0.878,0.115,0.126,0.116,0.018,0.016,0.156,0.138,0.421,0.084,0.528,0.087,0.331,0.187,1.17,1.071,0.339,-0.044,0.63,0.115,0.41,0.23,0.7,57.98,71.699,0.473,1.26,1.462,0.5,23.093,0.817,9.806,6.94,1.225,1.396,13.053,0.004,0.0,0.0,-0.067,1.29,5.396,0.0359,CVX
424,2014-10-31,10.713,0.708,6.373,11.359,11.446,11.446,11.446,1.091,6.145,0.386,0.096,0.194,0.121,0.227,0.163,0.175,0.161,0.12,0.151,0.398,0.137,0.11,0.137,0.141,0.119,0.185,0.878,0.115,0.126,0.116,0.018,0.016,0.156,0.138,0.421,0.084,0.528,0.087,0.331,0.187,1.17,1.071,0.339,-0.044,0.63,0.115,0.41,0.23,0.7,57.98,71.699,0.473,1.26,1.462,0.5,23.093,0.817,9.806,6.94,1.225,1.396,13.053,0.004,0.0,0.0,-0.067,1.297,5.396,0.035699999999999996,CVX
425,2014-11-30,9.492,0.789,6.47,9.942,10.025,10.025,10.025,1.009,5.809,0.378,0.101,0.195,0.119,0.227,0.167,0.183,0.156,0.121,0.142,0.398,0.138,0.11,0.138,0.133,0.112,0.178,0.878,0.115,0.134,0.116,0.018,0.015,0.144,0.145,0.426,0.089,0.582,0.135,0.334,0.189,1.122,0.997,0.339,-0.054,0.62,0.115,0.409,0.232,0.698,59.64,68.864,0.432,1.18,1.379,0.736,22.228,0.785,9.778,6.903,1.175,1.339,15.136,0.004,0.0,0.0,-0.057,1.156,5.396,0.0393,CVX
426,2014-12-31,9.781,0.789,6.47,10.245,10.33,10.33,10.33,1.039,5.986,0.378,0.101,0.195,0.119,0.227,0.167,0.183,0.156,0.121,0.142,0.398,0.138,0.11,0.138,0.133,0.112,0.178,0.878,0.115,0.134,0.116,0.018,0.015,0.144,0.145,0.426,0.089,0.582,0.135,0.334,0.189,1.122,0.997,0.339,-0.054,0.62,0.115,0.409,0.232,0.698,59.64,68.864,0.432,1.18,1.379,0.736,22.228,0.785,9.778,6.903,1.175,1.339,15.136,0.004,0.0,0.0,-0.057,1.191,5.396,0.0382,CVX
427,2015-01-31,8.939,0.789,6.47,9.363,9.441,9.441,9.441,0.95,5.471,0.378,0.101,0.195,0.119,0.227,0.167,0.183,0.156,0.121,0.142,0.398,0.138,0.11,0.138,0.133,0.112,0.178,0.878,0.115,0.134,0.116,0.018,0.015,0.144,0.145,0.426,0.089,0.582,0.135,0.334,0.189,1.122,0.997,0.339,-0.054,0.62,0.115,0.409,0.232,0.698,59.64,68.864,0.432,1.18,1.379,0.736,22.228,0.785,9.778,6.903,1.175,1.339,15.136,0.004,0.0,0.0,-0.057,1.089,5.127,0.0417,CVX
428,2015-02-28,8.894,0.839,6.536,10.449,10.521,10.521,10.521,1.043,6.373,0.412,0.1,0.19,0.103,0.224,0.162,0.192,0.141,0.111,0.112,0.381,0.127,0.103,0.127,0.105,0.09,0.162,0.86,0.133,0.154,0.134,0.016,0.015,0.12,0.154,0.396,0.105,0.762,0.136,0.291,0.219,1.144,0.986,0.287,-0.125,0.6,0.136,0.413,0.232,0.708,54.746,55.101,0.414,1.119,1.323,1.041,23.176,0.74,10.027,7.147,1.067,1.24,18.66,0.004,0.0,0.0,-0.047,1.134,5.2615,0.0401,CVX
429,2015-03-31,8.752,0.839,6.536,10.282,10.353,10.353,10.353,1.026,6.271,0.412,0.1,0.19,0.103,0.224,0.162,0.192,0.141,0.111,0.112,0.381,0.127,0.103,0.127,0.105,0.09,0.162,0.86,0.133,0.154,0.134,0.016,0.015,0.12,0.154,0.396,0.105,0.762,0.136,0.291,0.219,1.144,0.986,0.287,-0.125,0.6,0.136,0.413,0.232,0.708,54.746,55.101,0.414,1.119,1.323,1.041,23.176,0.74,10.027,7.147,1.067,1.24,18.66,0.004,0.0,0.0,-0.047,1.115,5.396,0.0408,CVX
430,2015-04-30,9.26,0.839,6.536,10.878,10.953,10.953,10.953,1.086,6.635,0.412,0.1,0.19,0.103,0.224,0.162,0.192,0.141,0.111,0.112,0.381,0.127,0.103,0.127,0.105,0.09,0.162,0.86,0.133,0.154,0.134,0.016,0.015,0.12,0.154,0.396,0.105,0.762,0.136,0.291,0.219,1.144,0.986,0.287,-0.125,0.6,0.136,0.413,0.232,0.708,54.746,55.101,0.414,1.119,1.323,1.041,23.176,0.74,10.027,7.147,1.067,1.24,18.66,0.004,0.0,0.0,-0.047,1.18,5.396,0.0385,CVX
431,2015-05-31,8.676,0.899,7.799,11.183,11.257,11.257,11.257,1.115,7.632,0.464,0.1,0.183,0.085,0.222,0.151,0.205,0.121,0.098,0.082,0.381,0.112,0.09,0.112,0.078,0.066,0.145,0.863,0.131,0.154,0.132,0.016,0.014,0.126,0.155,0.41,0.104,0.872,0.152,0.308,0.215,0.944,0.753,0.287,-0.358,0.607,0.133,0.412,0.236,0.706,46.878,39.117,0.408,1.125,1.332,2.707,19.414,0.654,9.45,6.639,0.966,1.12,15.539,0.004,0.0,0.0,-0.031,1.092,5.396,0.0416,CVX
432,2015-06-30,8.126,0.899,7.799,10.474,10.543,10.543,10.543,1.044,7.149,0.464,0.1,0.183,0.085,0.222,0.151,0.205,0.121,0.098,0.082,0.381,0.112,0.09,0.112,0.078,0.066,0.145,0.863,0.131,0.154,0.132,0.016,0.014,0.126,0.155,0.41,0.104,0.872,0.152,0.308,0.215,0.944,0.753,0.287,-0.358,0.607,0.133,0.412,0.236,0.706,46.878,39.117,0.408,1.125,1.332,2.707,19.414,0.654,9.45,6.639,0.966,1.12,15.539,0.004,0.0,0.0,-0.031,1.023,5.396,0.0444,CVX
433,2015-07-31,7.453,0.899,7.799,9.607,9.67,9.67,9.67,0.958,6.557,0.464,0.1,0.183,0.085,0.222,0.151,0.205,0.121,0.098,0.082,0.381,0.112,0.09,0.112,0.078,0.066,0.145,0.863,0.131,0.154,0.132,0.016,0.014,0.126,0.155,0.41,0.104,0.872,0.152,0.308,0.215,0.944,0.753,0.287,-0.358,0.607,0.133,0.412,0.236,0.706,46.878,39.117,0.408,1.125,1.332,2.707,19.414,0.654,9.45,6.639,0.966,1.12,15.539,0.004,0.0,0.0,-0.031,0.938,5.396,0.0484,CVX
434,2015-08-31,6.894,0.971,8.864,12.271,12.346,12.518,12.518,0.982,6.162,0.656,0.079,0.17,0.04,0.215,0.119,0.219,0.099,0.069,0.034,0.381,0.079,0.063,0.079,0.032,0.027,0.125,0.852,0.142,0.164,0.143,0.016,0.014,0.121,0.162,0.398,0.112,1.132,0.134,0.287,0.234,0.832,0.78,0.287,-0.342,0.602,0.146,0.413,0.238,0.71,30.761,15.059,0.421,1.133,1.352,4.771,17.539,0.581,9.111,6.501,0.85,0.998,13.913,0.005,0.0,0.0,-0.047,0.864,5.396,0.0528,CVX
435,2015-09-30,6.714,0.971,8.864,11.952,12.024,12.192,12.192,0.956,6.001,0.656,0.079,0.17,0.04,0.215,0.119,0.219,0.099,0.069,0.034,0.381,0.079,0.063,0.079,0.032,0.027,0.125,0.852,0.142,0.164,0.143,0.016,0.014,0.121,0.162,0.398,0.112,1.132,0.134,0.287,0.234,0.832,0.78,0.287,-0.342,0.602,0.146,0.413,0.238,0.71,30.761,15.059,0.421,1.133,1.352,4.771,17.539,0.581,9.111,6.501,0.85,0.998,13.913,0.005,0.0,0.0,-0.047,0.842,5.396,0.054299999999999994,CVX
436,2015-10-31,7.736,0.971,8.864,13.77,13.854,14.046,14.046,1.102,6.914,0.656,0.079,0.17,0.04,0.215,0.119,0.219,0.099,0.069,0.034,0.381,0.079,0.063,0.079,0.032,0.027,0.125,0.852,0.142,0.164,0.143,0.016,0.014,0.121,0.162,0.398,0.112,1.132,0.134,0.287,0.234,0.832,0.78,0.287,-0.342,0.602,0.146,0.413,0.238,0.71,30.761,15.059,0.421,1.133,1.352,4.771,17.539,0.581,9.111,6.501,0.85,0.998,13.913,0.005,0.0,0.0,-0.047,0.97,5.396,0.0471,CVX
437,2015-11-30,7.926,1.191,9.883,19.347,19.43,19.809,19.809,1.26,8.033,0.925,0.063,0.161,0.011,0.211,0.091,0.226,0.082,0.049,0.008,0.381,0.056,0.045,0.056,0.007,0.006,0.108,0.841,0.153,0.176,0.154,0.016,0.014,0.117,0.167,0.38,0.121,1.475,0.13,0.269,0.253,0.733,0.714,0.287,-0.483,0.6,0.159,0.416,0.242,0.718,20.386,3.233,0.435,1.142,1.37,6.94,15.745,0.51,8.747,6.27,0.74,0.879,12.321,0.005,0.0,0.0,-0.048,0.972,5.396,0.046900000000000004,CVX
438,2015-12-31,7.808,1.191,9.883,19.059,19.14,19.514,19.514,1.241,7.913,0.925,0.063,0.161,0.011,0.211,0.091,0.226,0.082,0.049,0.008,0.381,0.056,0.045,0.056,0.007,0.006,0.108,0.841,0.153,0.176,0.154,0.016,0.014,0.117,0.167,0.38,0.121,1.475,0.13,0.269,0.253,0.733,0.714,0.287,-0.483,0.6,0.159,0.416,0.242,0.718,20.386,3.233,0.435,1.142,1.37,6.94,15.745,0.51,8.747,6.27,0.74,0.879,12.321,0.005,0.0,0.0,-0.048,0.958,5.396,0.047599999999999996,CVX
439,2016-01-31,7.505,1.191,9.883,18.32,18.398,18.757,18.757,1.193,7.606,0.925,0.063,0.161,0.011,0.211,0.091,0.226,0.082,0.049,0.008,0.381,0.056,0.045,0.056,0.007,0.006,0.108,0.841,0.153,0.176,0.154,0.016,0.014,0.117,0.167,0.38,0.121,1.475,0.13,0.269,0.253,0.733,0.714,0.287,-0.483,0.6,0.159,0.416,0.242,0.718,20.386,3.233,0.435,1.142,1.37,6.94,15.745,0.51,8.747,6.27,0.74,0.879,12.321,0.005,0.0,0.0,-0.048,0.921,5.396,0.0495,CVX
440,2016-02-29,7.99,1.024,11.763,32.341,32.467,34.057,34.057,1.282,8.076,1.742,0.037,0.144,-0.027,0.207,0.04,0.229,0.066,0.026,-0.018,0.027,0.03,0.026,0.03,-0.017,-0.015,0.095,0.814,0.179,0.206,0.181,0.017,0.015,0.101,0.179,0.364,0.145,2.183,0.128,0.236,0.3,0.668,0.735,0.173,-0.516,0.596,0.194,0.422,0.254,0.735,10.267,-6.782,0.428,1.096,1.336,7.137,15.147,0.461,8.283,5.97,0.654,0.803,13.798,0.005,0.0,0.0,-0.056,0.906,5.396,0.0513,CVX
441,2016-03-31,9.136,1.024,11.763,36.977,37.121,38.939,38.939,1.466,9.234,1.742,0.037,0.144,-0.027,0.207,0.04,0.229,0.066,0.026,-0.018,0.027,0.03,0.026,0.03,-0.017,-0.015,0.095,0.814,0.179,0.206,0.181,0.017,0.015,0.101,0.179,0.364,0.145,2.183,0.128,0.236,0.3,0.668,0.735,0.173,-0.516,0.596,0.194,0.422,0.254,0.735,10.267,-6.782,0.428,1.096,1.336,7.137,15.147,0.461,8.283,5.97,0.654,0.803,13.798,0.005,0.0,0.0,-0.056,1.036,8.2195,0.0449,CVX
442,2016-04-30,9.793,1.024,11.763,39.605,39.759,41.706,41.706,1.571,9.898,1.742,0.037,0.144,-0.027,0.207,0.04,0.229,0.066,0.026,-0.018,0.027,0.03,0.026,0.03,-0.017,-0.015,0.095,0.814,0.179,0.206,0.181,0.017,0.015,0.101,0.179,0.364,0.145,2.183,0.128,0.236,0.3,0.668,0.735,0.173,-0.516,0.596,0.194,0.422,0.254,0.735,10.267,-6.782,0.428,1.096,1.336,7.137,15.147,0.461,8.283,5.97,0.654,0.803,13.798,0.005,0.0,0.0,-0.056,1.111,11.088,0.04190000000000001,CVX
443,2016-05-31,9.521,0.945,13.879,117.442,118.824,146.377,146.377,1.676,10.414,6.174,0.011,0.131,-0.054,0.197,0.002,0.217,0.056,0.007,-0.032,0.027,0.008,0.009,0.008,-0.031,-0.027,0.084,0.825,0.168,0.2,0.169,0.017,0.015,0.103,0.182,0.377,0.14,2.493,0.16,0.255,0.279,0.523,0.641,0.173,-0.503,0.596,0.179,0.42,0.253,0.731,3.381,-11.244,0.403,1.059,1.294,12.661,13.594,0.427,8.152,6.168,0.612,0.741,13.526,0.005,0.0,0.0,-0.064,1.12,11.133,0.0424,CVX
444,2016-06-30,9.882,0.945,13.879,121.895,123.329,151.928,151.928,1.74,10.809,6.174,0.011,0.131,-0.054,0.197,0.002,0.217,0.056,0.007,-0.032,0.027,0.008,0.009,0.008,-0.031,-0.027,0.084,0.825,0.168,0.2,0.169,0.017,0.015,0.103,0.182,0.377,0.14,2.493,0.16,0.255,0.279,0.523,0.641,0.173,-0.503,0.596,0.179,0.42,0.253,0.731,3.381,-11.244,0.403,1.059,1.294,12.661,13.594,0.427,8.152,6.168,0.612,0.741,13.526,0.005,0.0,0.0,-0.064,1.163,11.392499999999998,0.0408,CVX
445,2016-07-31,9.661,0.945,13.879,119.163,120.565,148.522,148.522,1.701,10.567,6.174,0.011,0.131,-0.054,0.197,0.002,0.217,0.056,0.007,-0.032,0.027,0.008,0.009,0.008,-0.031,-0.027,0.084,0.825,0.168,0.2,0.169,0.017,0.015,0.103,0.182,0.377,0.14,2.493,0.16,0.255,0.279,0.523,0.641,0.173,-0.503,0.596,0.179,0.42,0.253,0.731,3.381,-11.244,0.403,1.059,1.294,12.661,13.594,0.427,8.152,6.168,0.612,0.741,13.526,0.005,0.0,0.0,-0.064,1.137,11.652,0.0418,CVX
