,TICKER,date,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,COMNAM,SHRCD,EXCHCD,SICCD,PRC,VOL,RET,SHROUT,BIDLO,ASKHI,OPENPRC,vwretd,ewretd,sprtrn,TICKER_encoded,SHRCD_encoded,EXCHCD_encoded,SICCD_encoded,market_cap,RET_calc,RET_interp,LME,LTurnover,DollarVolume,spread,Volatility,Beta,BetaSquared,r2_1,r12_2,r12_7,r36_13,RET_lag_1_mon,52_week_high,Rel_to_high,SUV,idio_vol,TB3MS,T10Y2Y,BAA10Y
2573,NVR,2018-09-30,22.614,0.149,11.912,12.705,14.556,15.919,15.919,1.314,16.042,0.0,0.096,0.144,0.141,0.215,0.138,0.099,0.334,0.419,0.446,0.365,0.419,0.316,0.419,0.245,0.211,0.493,0.726,0.274,0.274,0.274,0.044,0.044,0.403,0.089,0.2785,0.201,0.606,0.0,0.28,0.429,0.827,0.622,0.411,0.965,28.409,0.377,0.468,0.363,0.879,25.785,36.403,0.426,1.094,1.2847499999999998,120.43,2.607,2.294,293.297,18.288,3.129,4.31,6.897,0.0,0.0,0.0,0.033,5.575,0.581,0.0,N V R INC,11,1,1531,2470.80005,28862.0,-0.028487,3627.0,2465.01001,2574.0,2543.51001,9e-05,0.000967,-7e-06,35.0,0.0,0.0,2.0,8961591.78135,-0.028487152265801674,-0.028487,9642597.33762,0.05672465424497387,71312231.0431,0.024251234793253158,0.012279557833094683,-0.09827043048884358,0.009657077508462638,0.009146,-0.04317599999999999,-0.018052999999999996,-0.022731000000000015,0.009146,3700.0,0.6677837972972972,0.4097257326756757,0.019007978697168894,2.13,0.23631578947368423,1.8794736842105264
2574,NVR,2018-10-31,20.425,0.149,11.912,11.513,13.191,14.426,14.426,1.187,14.489,0.0,0.096,0.144,0.141,0.215,0.138,0.099,0.334,0.419,0.446,0.365,0.419,0.316,0.419,0.245,0.211,0.493,0.726,0.274,0.274,0.274,0.044,0.044,0.403,0.089,0.2785,0.201,0.606,0.0,0.28,0.429,0.827,0.622,0.411,0.965,28.409,0.377,0.468,0.363,0.879,25.785,36.403,0.426,1.094,1.2847499999999998,120.43,2.607,2.294,293.297,18.288,3.129,4.31,6.897,0.0,0.0,0.0,0.033,5.035,0.526,0.0,N V R INC,11,1,1531,2239.03003,38596.0,-0.001343,3615.0,2175.17993,2289.94995,2273.86011,0.010455,0.00799,0.010851,35.0,0.0,0.0,2.0,8094093.558449999,-0.0013425317774431456,-0.001343,8994089.55627,0.10133632696203489,86417603.03788,0.019798028794055754,0.021368661573915374,0.05784513499821359,0.0033460596429615544,0.03106,0.006649000000000009,-0.02636999999999999,-0.14983600000000002,0.03106,3700.0,0.6051432513513513,-0.1782689060759053,0.018919197826347416,2.25,0.2913636363636364,1.913181818181818
2575,NVR,2018-11-30,21.122,0.189,11.404,11.927,13.616,14.812,14.812,1.264,12.302,0.0,0.098,0.141,0.138,0.212,0.135,0.101,0.333,0.436,0.444,0.365,0.436,0.328,0.436,0.245,0.211,0.499,0.727,0.273,0.273,0.273,0.044,0.044,0.4,0.089,0.2785,0.2,0.604,0.0,0.28,0.429,0.827,0.622,0.411,0.973,28.595,0.376,0.467,0.363,0.876,27.156,36.74,0.426,1.094,1.2847499999999998,118.546,2.649,2.349,283.327,18.182,3.203,4.406,6.897,0.0,0.0,0.0,-0.01,5.265,0.552,0.0,N V R INC,11,1,1531,2450.0,37813.0,-0.009609,3615.0,2439.84009,2498.0,2480.0,0.006818,0.00143,0.008186,35.0,0.0,0.0,2.0,8856750.0,-0.009608823701404479,-0.009609,8094093.558449999,0.08729155338986494,92641850.0,0.05140724820304684,0.01916695455890578,-0.11503089107950408,0.013232105902544731,-0.034705,0.049092000000000004,0.05128700000000001,0.010908999999999985,-0.034705,3700.0,0.6621621621621622,0.49258997195031184,0.019690848562785086,2.33,0.258,2.107
2576,NVR,2018-12-31,21.01,0.189,11.404,11.864,13.543,14.733,14.733,1.257,12.237,0.0,0.098,0.141,0.138,0.212,0.135,0.101,0.333,0.436,0.444,0.365,0.436,0.328,0.436,0.245,0.211,0.499,0.727,0.273,0.273,0.273,0.044,0.044,0.4,0.089,0.2785,0.2,0.604,0.0,0.28,0.429,0.827,0.622,0.411,0.973,28.595,0.376,0.467,0.363,0.876,27.156,36.74,0.426,1.094,1.2847499999999998,118.546,2.649,2.349,283.327,18.182,3.203,4.406,6.897,0.0,0.0,0.0,-0.01,5.237,0.549,0.0,N V R INC,11,1,1531,2436.98999,11905.0,0.007191,3615.0,2386.21997,2447.39404,2422.0,0.008318,0.006218,0.008492,35.0,0.0,0.0,2.0,8809718.81385,0.007191259408737327,0.007191,9264196.5054,0.06517899308893474,29012365.83095,0.05942994206560554,0.02206821099156935,-0.010137297479576996,0.00010276480018943811,-0.008771,-0.007519999999999994,0.003933000000000004,0.04766199999999997,-0.008771,3700.0,0.6586459432432432,-2.1252535777064936,0.02074191363869222,2.37,0.1563157894736842,2.3010526315789472
2577,NVR,2019-01-31,22.933,0.189,11.404,12.95,14.783,16.081,16.081,1.372,13.356,0.0,0.098,0.141,0.138,0.212,0.135,0.101,0.333,0.436,0.444,0.365,0.436,0.328,0.436,0.245,0.211,0.499,0.727,0.273,0.273,0.273,0.044,0.044,0.4,0.089,0.2785,0.2,0.604,0.0,0.28,0.429,0.827,0.622,0.411,0.973,28.595,0.376,0.467,0.363,0.876,27.156,36.74,0.426,1.094,1.2847499999999998,118.546,2.649,2.349,283.327,18.182,3.203,4.406,6.897,0.0,0.0,0.0,-0.01,5.716,0.599,0.0,N V R INC,11,1,1531,2660.0,28923.0,0.003861,3615.0,2640.0,2710.88989,2651.1001,0.008467,0.007008,0.008597,35.0,0.0,0.0,2.0,9615900.0,0.003860704862228115,0.003861,8809718.81385,0.06733517976389981,76935180.0,0.025311938385415275,0.01280839082131632,0.06966236292701682,0.0048528448085754065,0.009317,0.040897,-0.017924999999999996,0.039452999999999974,0.009317,3210.20996,0.8286062385776163,0.2403728924946506,0.02013292716153885,2.37,0.17047619047619048,2.4061904761904764
2578,NVR,2019-02-28,19.543,0.207,9.271,11.932,13.45,13.45,13.45,1.318,13.105,0.0,0.111,0.14,0.137,0.211,0.133,0.114,0.327,0.467,0.427,0.169,0.467,0.374,0.467,0.245,0.211,0.479,0.752,0.248,0.248,0.248,0.044,0.044,0.539,0.089,0.2785,0.189,0.595,0.0,0.28,0.44,0.827,0.622,0.533,0.973,27.847,0.33,0.429,0.329,0.751,31.338,37.478,0.426,1.094,1.2847499999999998,113.383,2.783,2.336,371.875,19.92,2.988,3.975,6.897,0.0,0.0,0.0,0.024,5.24,0.443,0.0,N V R INC,11,1,1531,2620.0,26058.0,-0.00874,3617.0,2601.72998,2656.1001,2639.3999,-0.002832,-0.003329,-0.002826,35.0,0.0,0.0,2.0,9476540.0,-0.00873977493323086,-0.00874,9490495.866899999,0.05625111769574781,68271960.0,0.06321883831274264,0.018312431268848954,-0.1575853327417085,0.024833137095314983,0.003847,0.017650000000000006,-0.002927999999999993,0.05408799999999998,0.003847,3210.20996,0.8161459943884791,0.24897454415719442,0.019175596446810318,2.39,0.17210526315789473,2.2710526315789474
2579,NVR,2019-03-31,20.697,0.207,9.271,12.601,14.204,14.204,14.204,1.396,13.879,0.0,0.111,0.14,0.137,0.211,0.133,0.114,0.327,0.467,0.427,0.169,0.467,0.374,0.467,0.245,0.211,0.479,0.752,0.248,0.248,0.248,0.044,0.044,0.539,0.089,0.2785,0.189,0.595,0.0,0.28,0.44,0.827,0.622,0.533,0.973,27.847,0.33,0.429,0.329,0.751,31.338,37.478,0.426,1.094,1.2847499999999998,113.383,2.783,2.336,371.875,19.92,2.988,3.975,6.897,0.0,0.0,0.0,0.024,5.549,0.467,0.0,N V R INC,11,1,1531,2767.0,21465.0,-0.014362,3627.0,2757.51001,2829.59009,2819.76001,0.006019,0.002876,0.006734,35.0,0.0,0.0,2.0,10035909.0,-0.014362477022436648,-0.014362,9476540.0,0.05128454056016225,59393655.0,0.0206815812503397,0.013255091114856926,-0.12993504098921102,0.016883114876867947,-0.018502,0.025268000000000006,0.008086000000000008,0.08103199999999998,-0.018502,3210.20996,0.861937391783558,-0.10478214925526409,0.018998675621907782,2.4,0.16142857142857142,2.264761904761905
2580,NVR,2019-04-30,23.346,0.207,9.271,14.357,16.183,16.183,16.183,1.575,15.655,0.0,0.111,0.14,0.137,0.211,0.133,0.114,0.327,0.467,0.427,0.169,0.467,0.374,0.467,0.245,0.211,0.479,0.752,0.248,0.248,0.248,0.044,0.044,0.539,0.089,0.2785,0.189,0.595,0.0,0.28,0.44,0.827,0.622,0.533,0.973,27.847,0.33,0.429,0.329,0.751,31.338,37.478,0.426,1.094,1.2847499999999998,113.383,2.783,2.336,371.875,19.92,2.988,3.975,6.897,0.0,0.0,0.0,0.024,6.259,0.533,0.0,N V R INC,11,1,1531,3152.47998,20853.0,0.006346,3591.0,3080.0,3176.08008,3121.48999,0.000358,-0.002453,0.000951,35.0,0.0,0.0,2.0,11320555.60818,0.006346127614565322,0.006346,10035909.0,0.04709528553915744,65738665.02294,0.025802322747000787,0.01672009555531751,0.015581627559466477,0.00024278711740192524,0.005282,0.06446900000000001,0.10754,0.084364,0.005282,3271.94995,0.9634866144575347,0.014568922784702275,0.018328980480381382,2.38,0.18761904761904763,2.170952380952381
2581,NVR,2019-05-31,24.245,0.191,9.877,14.116,15.729,15.729,15.729,1.563,13.166,0.0,0.111,0.14,0.138,0.211,0.134,0.114,0.341,0.499,0.452,0.169,0.499,0.378,0.499,0.245,0.211,0.492,0.739,0.261,0.252,0.261,0.042,0.044,0.473,0.089,0.2785,0.189,0.579,0.0,0.28,0.44,0.827,0.622,0.533,0.975,20.552,0.354,0.446,0.348,0.805,32.303,38.668,0.426,1.094,1.2847499999999998,115.442,2.725,2.329,278.289,18.534,3.104,4.203,6.897,0.0,0.0,0.0,-0.017,6.053,0.55,0.0,N V R INC,11,1,1531,3201.57007,27449.0,-0.007628,3590.0,3151.19995,3264.34009,3204.94995,-0.011731,-0.009849,-0.013195,35.0,0.0,0.0,2.0,11493636.5513,-0.00762817342304889,-0.007628,11432056.33773,0.0455773646146552,87879896.85143,0.02623360399750156,0.01278796781929676,-0.10634349422980509,0.011308938765004588,0.001994,-0.017459999999999982,-0.011464999999999994,0.13602999999999998,0.001994,3344.6499,0.9572212834592942,0.5360397007132607,0.018073344007987185,2.35,0.18863636363636366,2.2331818181818184
2582,NVR,2019-06-30,25.523,0.191,9.877,14.86,16.558,16.558,16.558,1.646,13.86,0.0,0.111,0.14,0.138,0.211,0.134,0.114,0.341,0.499,0.452,0.169,0.499,0.378,0.499,0.245,0.211,0.492,0.739,0.261,0.252,0.261,0.042,0.044,0.473,0.089,0.2785,0.189,0.579,0.0,0.28,0.44,0.827,0.622,0.533,0.975,20.552,0.354,0.446,0.348,0.805,32.303,38.668,0.426,1.094,1.2847499999999998,115.442,2.725,2.329,278.289,18.534,3.104,4.203,6.897,0.0,0.0,0.0,-0.017,6.372,0.579,0.0,N V R INC,11,1,1531,3370.25,25605.0,0.010988,3590.0,3301.19995,3384.0,3358.20996,0.006661,0.010004,0.005757,35.0,0.0,0.0,2.0,12099197.5,0.010988018634828789,0.010988,11585212.12863,0.04405020765557176,86295251.25,0.01562550028171174,0.014994205078875287,0.013422386310698784,0.00018016045427363413,0.029931,-0.016604999999999977,0.005510000000000005,0.05235299999999998,0.029931,3459.62012,0.9741676493660812,0.3552939213010928,0.018050482410628,2.17,0.26,2.3865
2583,NVR,2019-07-31,25.783,0.191,9.877,14.745,16.43,16.43,16.43,1.663,14.002,0.0,0.111,0.14,0.138,0.211,0.134,0.114,0.341,0.499,0.452,0.169,0.499,0.378,0.499,0.245,0.211,0.492,0.739,0.261,0.252,0.261,0.042,0.044,0.473,0.089,0.2785,0.189,0.579,0.0,0.28,0.44,0.827,0.622,0.533,0.975,20.552,0.354,0.446,0.348,0.805,32.303,38.668,0.426,1.094,1.2847499999999998,115.442,2.725,2.329,278.289,18.534,3.104,4.203,6.897,0.0,0.0,0.0,-0.017,6.437,0.574,0.0,N V R INC,11,1,1531,3344.13989,27199.0,0.017046,3655.0,3279.13989,3390.0,3285.0,-0.009979,-0.006988,-0.010886,35.0,0.0,0.0,2.0,12222831.29795,0.017046309093069922,0.017046,12090222.5,0.03639817215936266,90957260.86811,0.0217718034009857,0.014674548789261704,-0.15175498622305825,0.0230295758435606,-0.004017,-0.046774999999999976,-0.019356999999999996,0.01634099999999998,-0.004017,3520.01001,0.9500370398094408,0.7773040680642233,0.0171173348203078,2.1,0.2240909090909091,2.22
2584,NVR,2019-08-31,26.217,0.173,10.232,15.709,17.348,17.348,17.348,1.785,15.362,0.0,0.112,0.141,0.138,0.212,0.134,0.115,0.328,0.473,0.442,0.169,0.473,0.36,0.473,0.245,0.211,0.472,0.745,0.255,0.237,0.255,0.041,0.044,0.545,0.089,0.2785,0.181,0.577,0.0,0.28,0.45,0.827,0.622,0.533,0.975,15.914,0.342,0.432,0.339,0.761,32.594,38.813,0.426,1.094,1.2847499999999998,116.024,2.704,2.229,282.211,18.276,2.924,3.925,6.897,0.0,0.0,0.0,-0.009,6.207,0.598,0.0,N V R INC,11,1,1531,3599.0,15628.0,-0.00911,3655.0,3581.72998,3646.0,3646.0,0.000647,0.001053,0.000643,35.0,0.0,0.0,2.0,13154345.0,-0.00911048161803718,-0.00911,12382993.653800001,0.037954392381988604,56245172.0,0.034658617528182716,0.01513702155921738,0.02011187891302743,0.00040448767341227747,0.006493,0.03887100000000002,0.046613,0.01099799999999998,0.006493,3662.72998,0.9826004154420359,-0.6558926615498913,0.01702899608386376,1.95,0.055,2.247272727272727
2585,NVR,2019-09-30,27.079,0.173,10.232,16.226,17.918,17.918,17.918,1.844,15.867,0.0,0.112,0.141,0.138,0.212,0.134,0.115,0.328,0.473,0.442,0.169,0.473,0.36,0.473,0.245,0.211,0.472,0.745,0.255,0.237,0.255,0.041,0.044,0.545,0.089,0.2785,0.181,0.577,0.0,0.28,0.45,0.827,0.622,0.533,0.975,15.914,0.342,0.432,0.339,0.761,32.594,38.813,0.426,1.094,1.2847499999999998,116.024,2.704,2.229,282.211,18.276,2.924,3.925,6.897,0.0,0.0,0.0,-0.009,6.411,0.618,0.0,N V R INC,11,1,1531,3717.3501,29892.0,0.024998,3655.0,3631.04004,3728.75,3643.0,0.004452,0.000793,0.005048,35.0,0.0,0.0,2.0,13586914.615500001,0.0249980454629104,0.024998,13275289.27895,0.10717664753686901,111119029.1892,0.01783012092633218,0.018142946356207192,0.40162607197381306,0.16130350168911448,0.004089,-0.013182999999999976,-0.011688,0.04075899999999998,0.004089,3766.27002,0.9870110428248052,-0.15829437836883922,0.017442620715101696,1.89,0.051500000000000004,2.215
2586,NVR,2019-10-31,26.803,0.173,10.232,15.873,17.529,17.529,17.529,1.825,15.705,0.0,0.112,0.141,0.138,0.212,0.134,0.115,0.328,0.473,0.442,0.169,0.473,0.36,0.473,0.245,0.211,0.472,0.745,0.255,0.237,0.255,0.041,0.044,0.545,0.089,0.2785,0.181,0.577,0.0,0.28,0.45,0.827,0.622,0.533,0.975,15.914,0.342,0.432,0.339,0.761,32.594,38.813,0.426,1.094,1.2847499999999998,116.024,2.704,2.229,282.211,18.276,2.924,3.925,6.897,0.0,0.0,0.0,-0.009,6.345,0.605,0.0,N V R INC,11,1,1531,3636.59009,29265.0,0.004003,3698.0,3614.46997,3659.80005,3614.46997,-0.00348,-0.004344,-0.003023,35.0,0.0,0.0,2.0,13448110.15282,0.004003213514769399,0.004003,13285668.89415,0.03950768336783705,106424808.98385,0.03157809914301438,0.014794030373146468,-0.10585401379091264,0.011205072235646723,-0.002594,-0.006412999999999984,0.034641,-0.004000000000000009,-0.002594,3892.88989,0.9341620731019444,0.7370686023736521,0.01675900357195607,1.65,0.15545454545454546,2.2181818181818183
2587,NVR,2019-11-30,26.412,0.173,11.236,16.075,17.622,17.622,17.622,1.885,18.915,0.0,0.115,0.142,0.139,0.212,0.136,0.118,0.319,0.455,0.441,0.169,0.455,0.35,0.455,0.245,0.211,0.452,0.755,0.245,0.22,0.245,0.039,0.044,0.622,0.089,0.2785,0.171,0.567,0.0,0.28,0.461,0.827,0.622,0.533,0.971,13.021,0.325,0.413,0.326,0.705,33.565,39.365,0.426,1.094,1.2847499999999998,118.091,2.665,2.127,276.895,18.697,2.737,3.626,6.897,0.0,0.0,0.0,0.033,5.908,0.586,0.0,N V R INC,11,1,1531,3791.88989,12447.0,-0.002969,3695.0,3770.55005,3820.95996,3770.55005,-0.004045,-0.000236,-0.004011,35.0,0.0,0.0,2.0,14011033.14355,-0.0029685789806952467,-0.002969,13238739.27895,0.05531183782464197,47197653.460829996,0.020487747996599324,0.024383999691557908,0.21746230702338887,0.047289854975934645,-0.001001,0.059391,0.013025999999999998,-0.012304000000000016,-0.001001,3892.88989,0.9740552641215341,-2.3385311694585202,0.017124649954547353,1.54,0.19947368421052633,2.128947368421053
2588,NVR,2019-12-31,26.527,0.173,11.236,16.145,17.699,17.699,17.699,1.894,18.997,0.0,0.115,0.142,0.139,0.212,0.136,0.118,0.319,0.455,0.441,0.169,0.455,0.35,0.455,0.245,0.211,0.452,0.755,0.245,0.22,0.245,0.039,0.044,0.622,0.089,0.2785,0.171,0.567,0.0,0.28,0.461,0.827,0.622,0.533,0.971,13.021,0.325,0.413,0.326,0.705,33.565,39.365,0.426,1.094,1.2847499999999998,118.091,2.665,2.127,276.895,18.697,2.737,3.626,6.897,0.0,0.0,0.0,0.033,5.934,0.588,0.0,N V R INC,11,1,1531,3808.40991,17064.0,-0.003816,3695.0,3777.89502,3844.97998,3820.8999,0.002964,0.005045,0.002946,35.0,0.0,0.0,2.0,14072074.617449999,-0.003816398116662345,-0.003816,14011033.14355,0.0410838368664477,64986706.704239994,0.013280601601946728,0.01565875478816215,0.0015229554773335317,2.3193933859402055e-06,0.001737,0.019808000000000003,0.024302,0.09410399999999998,0.001737,3892.88989,0.9782989032859596,-0.6234042800544422,0.015998221393110964,1.54,0.24952380952380954,2.0157142857142856
2589,NVR,2020-01-31,26.141,0.173,11.236,16.181,17.738,17.738,17.738,1.866,18.72,0.0,0.115,0.142,0.139,0.212,0.136,0.118,0.319,0.455,0.441,0.169,0.455,0.35,0.455,0.245,0.211,0.452,0.755,0.245,0.22,0.245,0.039,0.044,0.622,0.089,0.2785,0.171,0.567,0.0,0.28,0.461,0.827,0.622,0.533,0.971,13.021,0.325,0.413,0.326,0.705,33.565,39.365,0.426,1.094,1.2847499999999998,118.091,2.665,2.127,276.895,18.697,2.737,3.626,6.897,0.0,0.0,0.0,0.033,5.847,0.589,0.0,N V R INC,11,1,1531,3816.96997,28421.0,-0.037761,3633.0,3802.11011,3913.80005,3896.0,-0.016642,-0.014389,-0.017706,35.0,0.0,0.0,2.0,13867051.901010001,-0.03776130636146047,-0.037761,14072074.617449999,0.04498149826572643,108482103.51737,0.017600960267615602,0.016563648951528624,0.2173367042871954,0.047235243030419816,0.017494,0.039595000000000005,0.053952,0.00596199999999999,0.017494,4030.0,0.9471389503722084,0.01099591271418815,0.016254375078688994,1.52,0.23857142857142857,2.0142857142857142
2590,NVR,2020-02-29,22.32,0.169,13.551,15.197,16.584,16.584,16.584,1.816,15.565,0.0,0.118,0.144,0.142,0.215,0.138,0.121,0.307,0.423,0.387,0.144,0.423,0.376,0.423,0.245,0.211,0.42,0.772,0.228,0.228,0.228,0.041,0.041,0.79,0.089,0.2785,0.181,0.644,0.0,0.28,0.47,0.827,0.622,0.59,0.974,10.858,0.295,0.385,0.299,0.627,34.199,39.722,0.426,1.094,1.2847499999999998,118.795,2.673,2.13,402.418,20.065,2.45,3.173,6.897,0.0,0.0,0.0,0.003,5.761,0.556,0.0,N V R INC,11,1,1531,3667.17993,47503.0,-0.021052,3678.0,3585.18994,3710.60498,3678.06006,-0.008552,-0.009691,-0.008238,35.0,0.0,0.0,2.0,13487887.78254,-0.02105159292424441,-0.021052,14405179.421699999,0.038908505308561825,174202048.21479,0.047472944547794126,0.015559591207845554,0.041024663421892635,0.0016830230088795755,-0.026876,-0.059806,0.014231000000000002,0.047964999999999994,-0.026876,4037.77002,0.9082191189284228,1.8837091174965288,0.01583030649078593,1.52,0.1731578947368421,2.106842105263158
2591,NVR,2020-03-31,15.679,0.169,13.551,10.647,11.618,11.618,11.618,1.275,10.934,0.0,0.118,0.144,0.142,0.215,0.138,0.121,0.307,0.423,0.387,0.144,0.423,0.376,0.423,0.245,0.211,0.42,0.772,0.228,0.228,0.228,0.041,0.041,0.79,0.089,0.2785,0.181,0.644,0.0,0.28,0.47,0.827,0.622,0.59,0.974,10.858,0.295,0.385,0.299,0.627,34.199,39.722,0.426,1.094,1.2847499999999998,118.795,2.673,2.13,402.418,20.065,2.45,3.173,6.897,0.0,0.0,0.0,0.003,4.047,0.389,0.0,N V R INC,11,1,1531,2569.11011,54984.0,-0.053494,3688.0,2526.81006,2682.42993,2673.0,-0.012277,0.000633,-0.016013,35.0,0.0,0.0,2.0,9474878.08568,-0.05349423860588709,-0.053494,13933404.40068,0.07896713311115139,141259950.28824002,0.03794609454305816,0.1007327524113081,-0.010116116909598084,0.00010233582132865629,-0.054781,0.006226999999999976,-0.242022,-0.273834,-0.054781,4037.77002,0.6362695491012637,0.2698440400934069,0.030472430599484505,0.29,0.42181818181818187,3.4181818181818184
2592,NVR,2020-04-30,18.848,0.169,13.551,12.847,14.019,14.019,14.019,1.533,13.144,0.0,0.118,0.144,0.142,0.215,0.138,0.121,0.307,0.423,0.387,0.144,0.423,0.376,0.423,0.245,0.211,0.42,0.772,0.228,0.228,0.228,0.041,0.041,0.79,0.089,0.2785,0.181,0.644,0.0,0.28,0.47,0.827,0.622,0.59,0.974,10.858,0.295,0.385,0.299,0.627,34.199,39.722,0.426,1.094,1.2847499999999998,118.795,2.673,2.13,402.418,20.065,2.45,3.173,6.897,0.0,0.0,0.0,0.003,4.865,0.47,0.0,N V R INC,11,1,1531,3100.0,27978.0,-0.030198,3674.0,3027.47998,3162.04004,3121.22998,-0.013076,-0.019332,-0.009212,35.0,0.0,0.0,2.0,11389400.0,-0.030198380460702223,-0.030198,9474878.08568,0.07788068546393767,86731800.0,0.05974762932740213,0.04811786631516086,0.08612933305608317,0.007418262012685701,0.010332,0.104535,-0.015255999999999978,-0.14379600000000003,0.010332,4037.77002,0.7677505119521394,-0.6418019329842446,0.033402153236267725,0.14,0.43285714285714283,3.4695238095238095
2593,NVR,2020-05-31,20.142,0.256,12.814,13.6,14.739,14.739,14.739,1.619,16.77,0.0,0.118,0.139,0.136,0.21,0.132,0.121,0.278,0.397,0.387,0.144,0.397,0.311,0.397,0.245,0.211,0.406,0.771,0.229,0.228,0.229,0.039,0.041,0.73,0.089,0.2785,0.181,0.644,0.0,0.28,0.467,0.827,0.622,0.59,0.97,11.021,0.298,0.389,0.307,0.637,33.551,37.378,0.426,1.094,1.2847499999999998,124.321,2.528,1.934,282.791,17.762,2.441,3.167,6.897,0.0,0.0,0.0,0.043,4.907,0.582,0.0,N V R INC,11,1,1531,3221.61011,71587.0,0.000373,3681.0,3163.05005,3285.76001,3175.55005,0.004678,-0.001383,0.004812,35.0,0.0,0.0,2.0,11858746.81491,0.000372685475930723,0.000373,11788802.75064,0.05582441354905802,230625402.94457,0.048137773875024784,0.03595828301986692,-0.03336755628950099,0.0011133938127330172,-0.038841,0.121266,0.07658100000000004,0.07605899999999997,-0.038841,4037.77002,0.7978686487944155,2.7186978167361557,0.03467519765008223,0.13,0.5035000000000001,3.28
2594,NVR,2020-06-30,20.374,0.256,12.814,13.756,14.909,14.909,14.909,1.638,16.964,0.0,0.118,0.139,0.136,0.21,0.132,0.121,0.278,0.397,0.387,0.144,0.397,0.311,0.397,0.245,0.211,0.406,0.771,0.229,0.228,0.229,0.039,0.041,0.73,0.089,0.2785,0.181,0.644,0.0,0.28,0.467,0.827,0.622,0.59,0.97,11.021,0.298,0.389,0.307,0.637,33.551,37.378,0.426,1.094,1.2847499999999998,124.321,2.528,1.934,282.791,17.762,2.441,3.167,6.897,0.0,0.0,0.0,0.043,4.963,0.588,0.0,N V R INC,11,1,1531,3258.75,32233.0,0.021305,3681.0,3194.87988,3270.0,3194.87988,0.014671,0.009754,0.01541,35.0,0.0,0.0,2.0,11995458.75,0.021305195790952025,0.021305,11794438.93509,0.05456995483567601,105039288.75,0.03503733931496482,0.033407326228452015,0.11519597290605156,0.013270112173771765,0.007302,0.00836499999999999,0.03497200000000003,0.035539,0.007302,4037.77002,0.807066768007753,0.30015861493823603,0.03560862600114029,0.16,0.5436363636363637,2.9131818181818185
2595,NVR,2020-07-31,24.571,0.256,12.814,16.591,17.981,17.981,17.981,1.975,20.459,0.0,0.118,0.139,0.136,0.21,0.132,0.121,0.278,0.397,0.387,0.144,0.397,0.311,0.397,0.245,0.211,0.406,0.771,0.229,0.228,0.229,0.039,0.041,0.73,0.089,0.2785,0.181,0.644,0.0,0.28,0.467,0.827,0.622,0.59,0.97,11.021,0.298,0.389,0.307,0.637,33.551,37.378,0.426,1.094,1.2847499999999998,124.321,2.528,1.934,282.791,17.762,2.441,3.167,6.897,0.0,0.0,0.0,0.043,5.986,0.71,0.0,N V R INC,11,1,1531,3930.1499,14211.0,-0.003398,3681.0,3850.11011,3979.49512,3945.0,0.004524,-0.007106,0.00767,35.0,0.0,0.0,2.0,14466881.7819,-0.003397991614180196,-0.003398,11727297.5319,0.039200335691109506,55851360.2289,0.029144958342580997,0.03070171425091349,-0.12249073592645802,0.015003980387805274,0.002428,0.174248,0.11570600000000002,-0.013078999999999995,0.002428,4037.77002,0.9733466444431127,-1.094193140439327,0.036535076621069786,0.13,0.4754545454545455,2.6895454545454545
2596,NVR,2020-08-31,25.146,0.217,13.301,18.672,20.032,20.032,20.032,2.161,16.511,0.0,0.115,0.138,0.135,0.21,0.131,0.118,0.26,0.355,0.387,0.144,0.355,0.283,0.355,0.245,0.211,0.368,0.745,0.255,0.228,0.255,0.036,0.041,0.831,0.089,0.2785,0.181,0.644,0.0,0.28,0.511,0.827,0.622,0.59,0.978,12.344,0.343,0.401,0.324,0.67,28.639,32.456,0.426,1.094,1.2847499999999998,127.893,2.461,1.755,299.198,16.941,2.183,2.931,6.897,0.0,0.0,0.0,-0.029,5.907,1.063,0.0,N V R INC,11,1,1531,4168.33984,22961.0,-0.009232,3702.0,4116.5498,4218.0,4185.2002,-0.00156,-0.007657,-0.002195,35.0,0.0,0.0,2.0,15431194.087679999,-0.009231917421706592,-0.009232,14466881.7819,0.0309758527619036,95709251.06624,0.033050200156770855,0.012134952969245374,-0.27853180019634416,0.07757996372061618,-0.002631,0.03906299999999999,0.04258500000000001,0.222242,-0.002631,4310.08984,0.9671120544438582,0.36416114691123236,0.03643735537760874,0.1,0.5104761904761905,2.624285714285714
